Timestamp,PPT,T_atm,T_air,T_surf,T_soil,detT_soil,T_bio,detT_bio,SWC_01,SWC_01_03,SWC_03_06,RSDN,RSUP,RLDN,RLUP,RNET,H,LE,G,B,J_Rs_net,J_Rl_in,J_Rl_out,J_Rl_net,J_H,J_LE,J_G,J_B,O_Rs,O_Rl,J,O,dS_dt,VPD,ET
2013-01-01,0.0,272.3702022163807,266.39854305400627,269.05097297605965,274.2653958333333,0.001659574468085103,266.4319386979166,0.13943916666666686,0.19268748329621013,0.264913460467701,0.3476894432071222,5.161224600000001,0.8525826,23.1012,25.65756,1.7522820000000003,-0.17969330392363092,0.02089438667125866,0.0,0.7866684805680011,0.0007454397923875433,0.08447821779217332,-0.09533922290920792,-0.010861005117034587,0.0006708347501979084,-7.929930157155766e-05,0.0,-0.002957916650948955,0.015127849207172852,0.001344490716908254,-0.012481946526969658,0.016472339924081106,0.003990393397111456,0.7693940128111646,0.008528321090309657
2013-01-02,0.0,249.58596241517955,259.904819857239,263.59479218364214,274.22906250000005,-0.001999999999999997,259.6754752604166,-0.27602510416666703,0.19213585746102071,0.2646986126577528,0.3478619153674784,10.7772678,1.6852067999999998,16.25976,23.59062,1.7612009999999991,-0.2962145798956846,0.18538455038868173,0.0,-1.5572400099930015,0.0015730209342560552,0.06493774514545132,-0.08946895996617342,-0.024531214820722097,0.0011367562271555297,-0.0007145440119058008,0.0,0.005983968303660076,0.032675423591112744,-0.003308026695382285,-0.016552013367556236,0.029367396895730452,0.012815383528174224,0.9221038780296015,0.07566716342395172
2013-01-03,0.0,246.74554869731296,257.25700416666666,261.55953248163155,274.2087916666667,0.00031249999999999795,256.9177838541666,0.023973958333333673,0.19158423162583124,0.2644837648478046,0.3480343875278345,11.037672,1.6434522,15.43752,22.86468,1.9670598000000006,0.6132305914332983,0.11947767317540489,0.0,0.1352529409500018,0.0016252975432525952,0.06255988535626608,-0.0873958521221731,-0.02483596676590701,-0.002328016952636016,-0.00046130598552983614,0.0,-0.0005137138866724891,0.03389830408696936,-0.0035388609153982056,-0.026513706047492758,0.03035944317157115,0.0038457371240783952,0.866256523543111,0.048766397214450974
2013-01-04,0.0,249.23594205862108,259.96408749999995,263.27006141850933,274.2323958333333,0.0010000000000000009,259.35629578124997,0.07449791666666646,0.19103260579064182,0.26426891703785643,0.3482068596881908,11.0024172,1.5462468,16.0686,23.47452,2.0502503999999995,1.886893205480181,0.1608213988547593,0.0,0.42029197613999875,0.0016360156401384084,0.0644699832323816,-0.08913703800402076,-0.024667054771639156,-0.007216348349497726,-0.0006140520093059947,0.0,-0.001620411554452626,0.033843487645871966,-0.0034346325515905835,-0.032481851044757086,0.030408855094281383,-0.002072995950475709,1.1971741658449033,0.06564138728765685
2013-01-05,0.0,258.6832190350101,263.5948805502258,266.27649344618953,274.26033333333334,0.0005624999999999982,262.96643880208336,0.0829451041666663,0.19048097995545252,0.26405406922790825,0.3483793318485469,6.9229332,1.0498986000000001,18.73242,24.58998,0.015474600000000038,1.0633688425142536,-0.023985308330043854,0.0,0.4679481427289981,0.0010160959515570936,0.07224604835482785,-0.09230749914982526,-0.02006145079499741,-0.004028147429787175,9.013144745737779e-05,0.0,-0.0017771954877625364,0.02078996184508201,-0.001954362405278769,-0.02476056631353266,0.01883559943980324,-0.005924966873729414,1.0893299925479785,-0.009789921767364838
2013-01-06,0.0,254.47364698257502,265.33979546610993,267.3189782061789,274.2697083333333,-0.00022916666666666455,264.57720339057386,0.024927701120433927,0.18992935412026316,0.26383922141796007,0.34855180400890323,9.3110616,1.2523122000000002,17.4627,24.94962,0.5718293999999997,1.0693899078566544,0.2863753626657197,0.0,0.14063363424526812,0.0013942473010380623,0.06862089500258084,-0.09331542589794314,-0.02469453089536229,-0.004007377195204288,-0.0010747860720705445,0.0,-0.0005223792547475511,0.02845149624345521,-0.0032948263524036738,-0.028904826116346614,0.025156669891051538,-0.003748156225295079,1.082290189096052,0.11688790312886518
2013-01-07,0.0,262.49630457950906,266.06648518430046,268.3832632606684,274.25777083333327,2.0833333333335664e-05,265.84937798212985,0.052013694499311924,0.18937772828507368,0.2636243736080119,0.34872427616925933,8.3750166,1.1994192,19.8171,25.37604,1.6166573999999982,1.8541438849304974,0.1637448060537141,0.0,0.29344362131994356,0.0012414528373702423,0.07540532213725766,-0.09452253727282528,-0.01911721513556763,-0.006928884679670256,-0.0006083712167178923,0.0,-0.0010979131446458273,0.025178399859579984,-0.0015954657938673108,-0.02651093133923136,0.023582934065712675,-0.0029279972735186846,1.4779135176709943,0.06683461471580167
2013-01-08,0.0,257.6521025757535,266.82975414589293,268.64808727558824,274.27759375,-6.250000000000237e-05,266.474616032317,-0.09242118728641202,0.1888261024498842,0.2634095257980637,0.34889674832961565,9.545598,1.2981419999999997,18.35514,25.4547,1.1478959999999996,0.35500634937202746,0.049784661752507384,0.0,-0.5214089894032089,0.001426895501730104,0.07123122327735432,-0.09473400949102591,-0.023502786213671596,-0.0013223083415127772,-0.00018578426942295577,0.0,0.0021020011841817753,0.028941939697973446,-0.002901857313349204,-0.021481982138695444,0.02604008238462424,0.004558100245928794,1.353935811158748,0.020320270103064236
2013-01-09,0.0,249.76924581812236,262.16446666666667,265.14870603844827,274.21816666666666,-0.001729166666666666,264.7688365625,-0.0871028125000007,0.1882744766146948,0.2631946779881155,0.34906922048997174,11.164694399999998,1.510173,16.20936,24.14124,1.7226413999999997,0.9377427498505851,0.27493376204120595,0.0,-0.49140452285100356,0.0016703324221453287,0.06489027640469626,-0.0910329730131473,-0.026142696608451057,-0.003534413019264081,-0.0010476509172298951,0.0,0.002169489887780424,0.034372962495185504,-0.0037545688845771813,-0.026884938235019282,0.03061839361060832,0.003733455375589045,1.2964816135664683,0.11221786205763508
2013-01-10,0.0,251.1616167319928,262.31591249999997,265.1980895303608,274.1652291666665,-0.00014583333333333578,261.8341741666667,0.07929479166666671,0.18772285077950537,0.26297983017816734,0.34924169265032806,11.16414,1.48365,16.58304,24.17094,2.0925900000000004,0.8716661274519816,0.14112829480312045,0.0,0.44735431779000046,0.001674825259515571,0.06599985852980655,-0.09111259403221253,-0.02511273550240596,-0.003273320079313305,-0.0005319003012971433,0.0,-0.0017064633909129984,0.034397680222529814,-0.0034810948612119938,-0.028949594014413837,0.030916585361317826,0.00196699134690399,1.4983471205688215,0.05760338563392671
2013-01-11,0.0,267.61472916292445,267.082357021376,269.65239696736415,274.1854791666666,0.0008541666666666697,267.1374494270833,0.10106286458333358,0.18717122494431593,0.26276498236821916,0.34941416481068416,8.340372,1.1275542,21.39624,25.86852,2.740537799999999,1.2491953071132162,0.21563158539265367,0.0,0.5701624014555015,0.0012478923529411763,0.07987972559729827,-0.09590953303894163,-0.01602980744164338,-0.004668566196555219,-0.0008018363737652694,0.0,-0.0021421514759208597,0.025231794809421986,-0.0005030093242272374,-0.022394469134943557,0.02472878548519475,0.002334316350251192,1.5465834222202677,0.08801289199700149
2013-01-12,0.0,273.16274524620565,271.1382204469082,273.1180503823762,274.2537083333333,0.0006666666666666673,271.2939597557292,0.03581791666666708,0.18661959910912643,0.262550134558271,0.3495866369710405,6.117427800000001,0.8900387999999999,23.30316,27.22572,1.304829,0.18602972564256198,0.16522549745658768,0.0,0.20207253639600234,0.0009043925605536332,0.08509239528106377,-0.09967210249747095,-0.014579707216407197,-0.0006593142968019458,-0.0006091735324186958,0.0,-0.000737608113458446,0.018074972305477742,0.00024244716383980063,-0.015681410598532657,0.01831741946931754,0.002636008870784889,1.182749221562715,0.06743897855370926
