Timestamp,PPT,T_atm,T_air,T_surf,T_soil,detT_soil,T_bio,detT_bio,SWC_01,SWC_01_03,SWC_03_06,RSDN,RSUP,RLDN,RLUP,RNET,H,LE,G,B,J_Rs_net,J_Rl_in,J_Rl_out,J_Rl_net,J_H,J_LE,J_G,J_B,O_Rs,O_Rl,J,O,dS_dt,VPD,ET
2011-01-01,0.0,258.98369682691225,265.46485204166663,267.77286749510625,273.0899479166667,0.002361702127659575,264.2435193229166,0.09935273437500076,0.1448253125,0.21370833333333325,0.2937085416666666,9.350531999999998,1.3069152,18.764336817092346,25.136174817092346,1.6717787999999996,1.1095141314013233,0.32990015479395834,0.0,0.5605144268962542,0.001391629204152249,0.07239287432974491,-0.09384480456602795,-0.02145193023628304,-0.00411382156896555,-0.0012469609646102544,0.0,-0.002123362779568878,0.02839965915111305,-0.0023171229109059262,-0.027544446345275465,0.02608253624020712,-0.0014619101050683434,0.4785575874202164,0.13465312440569727
2011-01-02,0.0,257.53409523351456,267.88808885416665,269.8396342164751,273.13869791666673,0.0004374999999999998,266.45789434895835,0.008308864583333056,0.1462865625,0.2139885416666666,0.2936376041666667,9.662497199999999,1.2515436000000002,18.318584879952972,25.903401479952972,0.8261370000000013,1.288916140741957,0.25987866902602796,0.0,0.0468757956122984,0.0014551822837370243,0.07112766558339012,-0.0959823923888881,-0.02485472680549799,-0.004748222554678466,-0.0009645599942151789,0.0,-0.0001658802940880022,0.02945186073985059,-0.0032404203648588917,-0.029278207364742605,0.026211440374991696,-0.0030667669897509083,0.7707228095712332,0.10607292613307263
2011-01-03,0.0,260.4529193226679,268.56524354687497,270.39697382617334,273.17137499999995,-5.20833333333328e-05,267.4607083253647,0.040298687499999396,0.14751958333333334,0.21421927083333334,0.29354572916666666,8.6145264,1.1292444,19.181639985142937,26.13015478514294,0.5367671999999988,-0.10473910014931935,0.0807957675858163,0.0,0.2273515255601965,0.0012950314878892733,0.07360883837188699,-0.09661362386323392,-0.023004785491346946,0.0004359223850649461,-0.0002980298419987779,0.0,-0.0008425328734227457,0.026145376962755474,-0.002693083526607622,-0.022414394333814244,0.02345229343614785,0.001037899102333604,0.7810743155019516,0.032977864320741346
2011-01-04,0.0,261.0665197530647,267.8887884166666,269.8113940160933,273.1641562499999,0.00265625,267.00637372395835,0.016993531250000398,0.1492841666666667,0.21451291666666664,0.29349833333333336,8.0574966,1.0701719999999997,19.411460386307247,25.902265786307254,0.49651919999999994,0.8890922309834012,0.03702139889636841,0.0,0.09587173910670227,0.001208879688581315,0.07422153778800884,-0.09599050131850821,-0.021768963530499362,-0.0032895352611429863,-0.00013759396498437974,0.0,-0.0003452437766866468,0.024525776331028114,-0.0022930706181559287,-0.02433245684473206,0.02223270571287219,-0.002099751131859866,0.4892332628426877,0.015110775059742206
2011-01-05,0.0,268.56651626283553,268.1571139583333,269.9768864612311,273.22247916666674,-0.00334375,268.01781864062514,-0.1091674322916667,0.15181104166666667,0.2152257291666666,0.2934610416666667,5.875812000000001,0.8620973999999999,21.797452888924216,25.986965488924216,0.8242019999999999,1.1184667072606929,-0.016902639413594454,0.0,-0.6158856233965502,0.0008674246712802768,0.08091397414376963,-0.0962494317091158,-0.015335457565346166,-0.0041243392699075645,6.280789087109996e-05,0.0,0.002327324183482032,0.01762643156260214,-0.00021086329738074773,-0.01620224008962032,0.017415568265221396,0.001213328175601072,0.5702618547586421,-0.006899036495344675
2011-01-06,0.0,252.95680684985578,264.2420220208333,266.7787130912771,273.0557291666666,-0.0028854166666666663,263.0327995989583,-0.029199093749999367,0.1517184375,0.2148776041666666,0.2934549999999999,10.3012848,1.3166604,17.05076542518429,24.74112952518429,1.2942602999999988,0.9546674342403834,0.08921639831266936,0.0,-0.16473138260489636,0.0015544332871972317,0.0674025263422684,-0.09273184481187693,-0.025329318469608553,-0.003527936082626983,-0.0003357103283370536,0.0,0.0006379042421078923,0.03190942791810169,-0.003488246688224369,-0.02700062735126746,0.028421181229877322,0.001420553878609857,0.8348678369965462,0.03641485645415076
2011-01-07,0.0,252.78849578928535,264.8704687916666,267.314637749108,273.00873958333324,0.0004999999999999982,263.561347890625,0.04771392708333266,0.1464591666666666,0.21450552083333327,0.2933364583333333,10.5516792,1.2805866000000001,17.00753409063485,24.944279490634848,1.3343471999999987,2.1001726040542983,0.16136988592448093,0.0,0.2691857920400963,0.001603995259515571,0.06727222572013884,-0.09329537773426731,-0.026023152014128477,-0.007765254183889354,-0.0005994681789548903,0.0,-0.0010160806597910188,0.03276676100272256,-0.003654083024424598,-0.033799959777248166,0.02911267797829796,-0.004687281798950211,1.376380419987809,0.06586525956101262
2011-01-08,0.0,270.9151693446723,267.89118529166666,269.73203483436623,273.08812499999993,0.0050625,267.3784188541667,0.14908593750000065,0.14312843749999996,0.21338239583333338,0.2931202083333333,5.027259600000001,0.652059,22.577049114924257,25.906078014924258,1.0461716999999997,1.2201286288800532,0.13004397695173983,0.0,0.8410922894250036,0.0007569551211072665,0.08306875527156725,-0.096028243321604,-0.01295948805003676,-0.004536995238354753,-0.00048261602955615814,0.0,-0.0031330630786355453,0.015417222454090534,0.0005952290547794058,-0.02035520727547595,0.01601245150886994,-0.004342755766606007,0.17842283628843872,0.05307917426601625
2011-01-09,0.0,256.53936034924817,266.14447579166665,268.3644083624071,273.10720833333335,-0.007572916666666668,265.74324774999997,-0.21896736458333402,0.1443552083333333,0.21100822916666662,0.29284062499999997,10.653231600000002,1.386477,18.156233429950095,25.346269529950096,2.0767184999999992,1.268460172587513,0.05210603649873251,0.0,-1.2353395972491037,0.001603244740484429,0.07053453028273782,-0.09442938715544326,-0.02389485687270543,-0.004686425745864347,-0.00019939625102261807,0.0,0.00466104170849038,0.032806227993152005,-0.0029323320581855342,-0.02251639242061759,0.029873895934966466,0.007357503514348873,0.8420945330116769,0.021267769999482655
2011-01-10,0.0,252.4834460323968,263.4048374258816,266.0775934479072,272.8852708333334,0.0002708333333333336,262.5454124187085,0.07173118769626541,0.14180156250000003,0.21088302083333332,0.292581875,10.854108000000002,1.4026895999999998,16.962622730203186,24.48840923020318,1.9256319000000004,2.3924577768524244,0.13318650493231948,0.0,0.4046830297634628,0.0016351934948096887,0.0671018365746196,-0.0920159865538086,-0.024914149979188997,-0.009045867002285914,-0.0005013989080321519,0.0,-0.0015362853747348051,0.033710481244959525,-0.003379123976956124,-0.034362507769432185,0.030331357268003397,-0.004031150501428785,1.173525886238601,0.0543618387478855
2011-01-11,0.0,271.63330595754155,266.44765922057644,268.4965914107939,272.9838958333333,0.004125,265.8412045004834,0.0526197011060224,0.1388226041666667,0.2098973958333333,0.29229010416666673,5.3220168,0.7418267999999999,22.7550044721592,25.437609272159197,1.8975852000000004,1.4185233201074081,0.11186478962402822,0.0,0.2968625050375633,0.0007924204152249135,0.08361415678260481,-0.09473123444423112,-0.01111707766162631,-0.00530632424896629,-0.00041765322325488976,0.0,-0.0011152687361416671,0.016233256009299347,0.00110665414162966,-0.017163903454764234,0.01733991015092901,0.00017600669616476934,0.3918266262876793,0.0456590978057258
